question_id,category_id,question_name,description,answer,image,hint,made_date,ques_concept,scoring_keyword,ml_model_check,upload_check
162,6,한강 지역의 장점,"그림은 백제, 고구려, 신라가 각각 가장 강했을 때의 영토를 보여줍니다. 세 나라가 가장 강했던 시기에 각 나라는 공통적으로 어떤 지역을 차지하고 있습니다. 이 지역은 어디이며, 이곳을 차지하는 것은 왜 중요했을까요?",삼국의 전성기에 각 나라는 모두 한강 지역을 차지하였고 이 지역은 한반도의 중앙에 위치하고 있어서 국내외 왕래에 편리하며 넓은 평야가 자리 잡고 있어서 곡식을 많이 얻을 수 있다는 장점이 있다.,question/image/question_162.PNG,사람이 생활하기 위해서는 의식주가 필요하고 삼국시대에는 주로 농사를 지어 식을 해결하였습니다.,2020-08-14,삼국의 전성기에 각 나라는 모두 한강 지역을 차지하였다. 한강 지역은 한반도의 중앙에 위치하고 있어서 국내외 왕래에 편리하며 넓은 평야가 자리 잡고 있어서 곡식을 많이 얻을 수 있다는 장점이 있다.,"지역, 한강, 왕래, 곡식, 교류, 편리, 평야, 중앙, 가운데, 중심, 자원, 요충지, 농사, 평원, 들판, 친교, 교제, 내왕, 지나다니다",0,1
163,4,물체의 반사,구급차에 앞 부분의 글씨가 좌우가 바뀌어 있는 이유는 무엇일지 설명해봅시다.,"운전자는 거울을 통해 뒤에 오는 구급차를 보게되는데, 이때 거울에 비친 구급차의 글씨가 똑바로 보이게 하기 위해서이다.",question/image/question_163.PNG,거울에 비친 물체는 어떻게 보이는지 생각해봅시다.,2020-10-06,거울에 반사된 물체가 어떻게 보이는지 이해할 수 있다.,"글씨, 비치다, 비친, 똑바로, 반대로, 바로",0,1
164,4,비열,공원이나 캠핑장에서 라면을 끓여먹을 때 종이로 된 1회용 냄비를 사용합니다. 종이는 쉽게 불이 붙는 물질인데 냄비로 사용할 수 있는 이유를 설명해봅시다.,종이 냄비에 들어있는 물은 비열이 크기 때문에 종이냄비에 가해지는 열은 종이 냄비의 발화점에 도달하지 못하게 된다.,question/image/question_164.jpg,"물의 끓는점은 100도이고, 종이의 발화점은 400도 입니다.",2020-10-06,비열의 의미를 이해한다.,"물, 비열, 크다, 발화점, 도달불가,",0,1
165,4,끓는점과 분자 사이의 힘,에탄올의 끓는점은 78℃이고 물의 끓는점은 100℃입니다. 물의 끓는점이 에탄올의 끓는점 보다 높은 이유는 무엇인지 설명해봅시다.,물은 물 분자 사이의 수소 결합으로 인해 분자 사이의 인력이 에탄올 보다 크기 때문이다.,question/image/question_165.jpg,끓는점은 분자 사이의 인력에 의해 변합니다.,2020-10-06,분자 사이의 힘과 끓는점의 관계에 대해 이해할 수 있다.,"수소결합, 분자, 분자사이, 인력, 힘, 크다, 강하다",0,1
166,4,혼합물의 분리,"원유를 분리하는 과정, 전통적으로 맑은 술을 만드는 과정에 공통적으로 쓰이는 분리 방법은 무엇인지 특징과 함께 설명해봅시다.",끓는점 차이를 이용하는 분별 증류를 이용한다.,question/image/question_166.png,모두 열을 가해 물질을 분리합니다.,2020-10-06,끓는점 차이를 이용한 혼합물의 분리 과정을 이해할 수 있다.,"끓는점, 차이, 분별 증류, 증류, 분별",0,1
167,4,혼합물의 분리,"커피를 내릴때, 녹차를 우릴 때 공통적으로 쓰이는 분리 방법은 무엇인지 특징과 함께 설명해 봅시다.",용해도 차이를 이용해 거르는 방법을 이용한다.,question/image/question_167.png,커피찌꺼기와 녹차잎은 먹지않고 액체만 섭취합니다.,2020-10-06,용해도 차이를 이용한 혼합물의 분리와 거름을 이해할 수 있다.,"용해도, 차이, 거름, 거르는, 거르다",0,1
168,4,혼합물의 분리,사금을 채쥐하는 방법과 고깃국에 뜬 기름을 걷어낼 때 공통적으로 쓰이는 분리 방법은 무엇인지 특징과 함께 설명해봅시다.,밀도 차이를 이용해 분리한다.,question/image/question_168.png,사금은 물에 가라 앉고 기름은 물에 뜹니다.,2020-10-06,밀도 차이를 이용한 혼합물의 분리 과정을 이해할 수 있다.,"밀도, 차이, 분리",0,1
169,4,크로마토그래피의 원리,거름 종이에 검정색 수성 사인펜으로 점을 찍고 물이 서서히 흡수되게 하였더니 잉크가 여러가지 색으로 분리되는 것을 관찰할 수 있었습니다. 이 분리 방법의 이름과 원리를 설명해봅시다.,크로마토그래피를 이용한다. 크로마토그래피의 원리는 혼합물을 이루는 각 성분 물질이 용매를 따라 이동하는 속도차를 이용하여 혼합물을 분리하는 방법이다.,question/image/question_169.jpg,같은 시간동안 관찰했을 때 색깔에 따라 이동한 거리에 차이가 생긴 이유를 생각해봅시다.,2020-10-06,크로마토그래피의 원리를 이해한다.,"크로마토그래피, 용매, 물, 이동, 움직이다, 속도, 차이, 속도차",0,1
170,4,수용액의 전기전도성,순수한 물은 전류가 흐르지 않지만 소금물은 전류가 흐릅니다. 그 이유는 무엇인지 설명해봅시다.,소금물에 소금이 녹아 이온상태로 존재한다. 소금물은 전해질로 이용되어 전류가 흐른다.,question/image/question_170.png,소금은 염화나트륨으로 이루어져 있습니다.,2020-10-07,수용액에서의 이온에 의한 전기전도성을 이해할 수 있다.,"이온, 수용액, 전해진, 전류, 흐르다,",0,1
171,4,모세혈관의 특징,우리 몸의 순환계를 구성하는 모세혈관은 온몸의 조직에 그물처럼 퍼져있습니다. 모세혈관의 모양이 그물처럼 퍼져있는 이유를 모세혈관의 역할과 함께 설명해봅시다.,단면적을 넒혀 물질 교환을 효율적으로 이루어지게 하기 위해서이다.,question/image/question_171.PNG,모세혈관은 한 겹의 세포층으로 이루어진 얇은 혈관벽을 지니고 있습니다.,2020-10-07,모세혈관의 모양과 특징을 이해할 수 있다.,"단면적, 넓다, 넓히다, 교환, 물질교환, 효율적, 효과적, 활발히",0,1
172,4,베게너 대륙 이동설,독일의 과학자 베게너(Alfred Lothar Wegener)는 지구의 여러 대륙은 원래 모여 있다가 오랜 시간에 걸쳐 갈라지고 이동하여 현재와 같은 모양이 되었다는 ‘대륙 이동설’을 주장하였습니다. 베게너가 이와 같은 주장을 하게 된 여러 증거가 있었습니다. 베게너가 사용한 대륙 이동설의 증거 4가지를 설명해봅시다.,멀리 떨어진 대륙이 해안선이 일치한다. 멀리 떨어진 대륙의 산맥이 이어진다. 동일한 화석이 발견된다. 빙하의 모양이 비슷하다.,question/image/question_172.PNG,"남아메리카, 아프리카, 오스트레일리아와 남극의 대륙의 모양을 생각해봅시다.",2020-10-07,대륙이동설의 증거를 설명할 수 있다.,"해안선, 산맥, 화석, 빙하",0,1
173,4,지진 진도,"2016년 경북 경주에서는 우리나라 관측 이후 최대 지진인 규모 5.8의 지진이 발생하여 큰 피해가 발생하였습니다. 이 때 경주에서 떨어진 지역에 따라, 사는 곳에 따라 진도가 다르게 느껴진 이유를 거리와 관련지어 설명해 봅시다.",지진이 일어난 진앙으로부터 거리가 멀어질수록 지진파의 세기가 감소하여 작은 진도가 느껴진다.,question/image/question_173.PNG,지진은 땅을 매질로 에너지가 전달되는 것 입니다.,2020-10-07,진앙으로부터의 거리에 따른 지진파의 세기를 이해할 수 있다.,"진앙, 거리, 멀다, 멀어지다, 멀수록, 지진파, 세기, 감소한다, 작아진다,",0,1
174,4,퇴적암의 변성,변성암은 퇴적암에 의해 생성되어 줄무니 등의 모양이 관찰됩니다. 변성암이 생성되는 과정을 설명해 봅시다.,퇴적암이 높은 온도와 압력을 받아 변성암이 생성된다.,question/image/question_174.PNG,변성암은 깊은 땅 속에서 생성됩니다.,2020-10-07,변성암이 생성되는 원리를 이해할 수 있다.,"퇴적암, 높은, 압력, 온도, 높다,",0,1
175,4,대류권의 기상현상,"지구의 기권은 높이에 따른 기온 변화를 기준으로 대류권, 성층권, 중간권, 열권으로 구분됩니다. 이 중에서 눈이나 비가 오는 기상현상은 대류권에서만 일어납니다. 대류권에 기상현상이 일어나는 이유는 무엇일까요?",공기의 대류와 수증기의 분포로 대류권에 기상현상이 나타난다.,question/image/question_175.PNG,대류권은 기권의 가장 아래층으로 지면으로 부터 약 20km 상공까지를 의미합니다.,2020-10-07,공기의 대류와 수증기의 분포로 대류권에 기상현상이 나타난다.,"공기, 대류, 수증기, 분호, 물,",0,1
176,4,대기 대순환의 발생,우리나라는 중위도에 위치하며 편서풍이 불어오고 있습니다. 이처럼 대기대순환이 일어나는 이유를 에너지와 기류를 이용해 설명해봅시다.,"위도에 따라 받는 태양에너지의 양에 차이로 인해 적도는 상승기류, 극지방은 하강기류가 생기게 되고, 지구의 자전으로 바람의 방향이 다른 세 개의 순환이 생긴다.",question/image/question_176.PNG,적도와 극 사이에 일어나는 공기의 순환을 대기대순환이라고 합니다.,2020-10-07,대기 대순환이 발생하는 원인에 대해 이해할 수 있다.,"위도, 태양에너지, 열에너지, 차이, 적도, 상승기류, 극지방, 하강기류, 자전, 방향, 순환",0,1
